"1349227593.75532","swan-ap2","172.27.74.205","999999"
"1349227606.381141","swan-ap2","172.27.74.205","999999"
"1349227619.603082","swan-ap2","172.27.74.205","999999"
"1349227632.792955","swan-ap2","172.27.74.205","999999"
"1349227644.722653","swan-ap2","8.8.8.8","999999"
"1349227645.902791","swan-ap2","172.27.74.205","999999"
"1349227658.176536","swan-ap2","172.27.74.205","999999"
"1349227670.378291","swan-ap2","172.27.74.205","999999"
"1349227682.548047","swan-ap2","172.27.74.205","999999"
"1349227694.737776","swan-ap2","172.27.74.205","999999"
"1349227706.90351","swan-ap2","172.27.74.205","999999"
"1349227707.93967","swan-ap2","172.27.74.208","999999"
"1349227720.089422","swan-ap2","172.27.74.205","999999"
"1349227721.125544","swan-ap2","172.27.74.208","999999"
"1349227733.199276","swan-ap2","172.27.74.205","999999"
"1349227745.352994","swan-ap2","172.27.74.205","999999"
"1349227746.377153","swan-ap2","172.27.74.207","999999"
"1349227758.770958","swan-ap2","172.27.74.205","999999"
"1349227759.807067","swan-ap2","172.27.74.208","999999"
"1349227771.980829","swan-ap2","172.27.74.205","999999"
"1349227785.202718","swan-ap2","172.27.74.205","999999"
"1349227797.416449","swan-ap2","172.27.74.205","999999"
"1349227809.622212","swan-ap2","172.27.74.205","999999"
"1349227822.788085","swan-ap2","172.27.74.205","999999"
"1349227823.812212","swan-ap2","172.27.74.207","999999"
"1349227835.910035","swan-ap2","172.27.74.205","999999"
"1349227848.067765","swan-ap2","172.27.74.205","999999"
"1349227860.257418","swan-ap2","172.27.74.203","999999"
"1349227861.281572","swan-ap2","172.27.74.205","999999"
"1349227873.383314","swan-ap2","172.27.74.203","999999"
"1349227874.39543","swan-ap2","172.27.74.204","999999"
"1349227875.40765","swan-ap2","172.27.74.205","999999"
"1349227887.529366","swan-ap2","172.27.74.203","999999"
"1349227888.545466","swan-ap2","172.27.74.204","999999"
"1349227889.561617","swan-ap2","172.27.74.205","999999"
"1349227890.637763","swan-ap2","172.27.74.211","999999"
"1349227902.675509","swan-ap2","172.27.74.205","999999"
"1349227903.703635","swan-ap2","172.27.74.207","999999"
"1349227915.869383","swan-ap2","172.27.74.205","999999"
"1349227928.975235","swan-ap2","172.27.74.202","999999"
"1349227930.011429","swan-ap2","172.27.74.205","999999"
"1349227931.039596","swan-ap2","172.27.74.207","999999"
"1349227943.285285","swan-ap2","172.27.74.205","999999"
"1349227955.515057","swan-ap2","172.27.74.205","999999"
"1349227956.543141","swan-ap2","172.27.74.207","999999"
"1349227968.660869","swan-ap2","172.27.74.205","999999"
"1349227969.685037","swan-ap2","172.27.74.207","999999"
"1349227981.986807","swan-ap2","172.27.74.205","999999"
"1349227994.164594","swan-ap2","172.27.74.205","999999"
"1349227995.205698","swan-ap2","172.27.74.207","999999"
"1349227996.220797","swan-ap2","172.27.74.208","999999"
"1349228008.370597","swan-ap2","172.27.74.205","999999"
"1349228009.398682","swan-ap2","172.27.74.207","999999"
"1349228021.524462","swan-ap2","172.27.74.205","999999"
"1349228033.69813","swan-ap2","172.27.74.205","999999"
"1349228034.722279","swan-ap2","172.27.74.207","999999"
"1349228035.958537","swan-ap2","172.24.98.38","999999"
"1349228047.840215","swan-ap2","172.27.74.203","999999"
"1349228048.852309","swan-ap2","172.27.74.204","999999"
"1349228049.864478","swan-ap2","172.27.74.205","999999"
"1349228050.944611","swan-ap2","172.27.74.211","999999"
"1349228063.002493","swan-ap2","172.27.74.205","999999"
"1349228064.03049","swan-ap2","172.27.74.207","999999"
"1349228076.216299","swan-ap2","172.27.74.205","999999"
"1349228077.24438","swan-ap2","172.27.74.207","999999"
"1349228089.366094","swan-ap2","172.27.74.205","999999"
"1349228090.414223","swan-ap2","172.27.74.207","999999"
"1349228102.543957","swan-ap2","172.27.74.205","999999"
"1349228114.701691","swan-ap2","172.27.74.205","999999"
"1349228115.725828","swan-ap2","172.27.74.207","999999"
"1349228127.951622","swan-ap2","172.27.74.205","999999"
"1349228141.137435","swan-ap2","172.27.74.205","999999"
"1349228142.161676","swan-ap2","172.27.74.207","999999"
"1349228154.403402","swan-ap2","172.27.74.205","999999"
"1349228166.549115","swan-ap2","172.27.74.205","999999"
"1349228178.806807","swan-ap2","172.27.74.205","999999"
"1349228179.830969","swan-ap2","172.27.74.207","999999"
"1349228192.08878","swan-ap2","172.27.74.205","999999"
"1349228205.246615","swan-ap2","172.27.74.205","999999"
"1349228206.406731","swan-ap2","172.27.74.207","999999"
"1349228218.692559","swan-ap2","172.27.74.205","999999"
"1349228219.720651","swan-ap2","172.27.74.207","999999"
"1349228231.85436","swan-ap2","172.27.74.205","999999"
"1349228244.012104","swan-ap2","172.27.74.205","999999"
"1349228245.052218","swan-ap2","172.27.74.207","999999"
"1349228257.534067","swan-ap2","172.27.74.205","999999"
"1349228270.215899","swan-ap2","172.27.74.205","999999"
"1349228271.243959","swan-ap2","172.27.74.207","999999"
"1349228283.453693","swan-ap2","172.27.74.205","999999"
"1349228284.477861","swan-ap2","172.27.74.207","999999"
"1349228296.803585","swan-ap2","172.27.74.205","999999"
"1349228308.965314","swan-ap2","172.27.74.205","999999"
"1349228309.989472","swan-ap2","172.27.74.207","999999"
"1349228322.511267","swan-ap2","172.27.74.205","999999"
"1349228334.740976","swan-ap2","172.27.74.205","999999"
"1349228347.030822","swan-ap2","172.27.74.205","999999"
"1349228359.236472","swan-ap2","172.27.74.205","999999"
"1349228360.260586","swan-ap2","172.27.74.207","999999"
"1349228372.426353","swan-ap2","172.27.74.205","999999"
"1349228373.454472","swan-ap2","172.27.74.207","999999"
"1349228385.76822","swan-ap2","172.27.74.205","999999"
"1349228387.808536","swan-ap2","172.27.74.208","999999"
"1349228400.002234","swan-ap2","172.27.74.205","999999"
"1349228401.02638","swan-ap2","172.27.74.207","999999"
"1349228413.360174","swan-ap2","172.27.74.205","999999"
"1349228414.38832","swan-ap2","172.27.74.207","999999"
"1349228426.578008","swan-ap2","172.27.74.205","999999"
"1349228427.606179","swan-ap2","172.27.74.207","999999"
"1349228439.7919","swan-ap2","172.27.74.205","999999"
"1349228440.820044","swan-ap2","172.27.74.207","999999"
"1349228452.973795","swan-ap2","172.27.74.205","999999"
"1349228465.16756","swan-ap2","172.27.74.205","999999"
"1349228477.70129","swan-ap2","172.27.74.205","999999"
"1349228489.871151","swan-ap2","172.27.74.205","999999"
"1349228490.915154","swan-ap2","172.27.74.207","999999"
"1349228503.240976","swan-ap2","172.27.74.205","999999"
"1349228515.378791","swan-ap2","172.27.74.205","999999"
"1349228527.68459","swan-ap2","172.27.74.205","999999"
"1349228539.922437","swan-ap2","172.27.74.205","999999"
"1349228552.076318","swan-ap2","172.27.74.205","999999"
"1349228553.104471","swan-ap2","172.27.74.207","999999"
"1349228565.266338","swan-ap2","172.27.74.205","999999"
"1349228577.63615","swan-ap2","172.27.74.205","999999"
"1349228589.857979","swan-ap2","172.27.74.205","999999"
"1349228602.035802","swan-ap2","172.27.74.205","999999"
"1349228614.577674","swan-ap2","172.27.74.205","999999"
"1349228626.743424","swan-ap2","172.27.74.205","999999"
"1349228638.881231","swan-ap2","172.27.74.203","999999"
"1349228639.905413","swan-ap2","172.27.74.205","999999"
"1349228652.751326","swan-ap2","172.27.74.205","999999"
"1349228653.779485","swan-ap2","172.27.74.207","999999"
"1349228665.933376","swan-ap2","172.27.74.205","999999"
"1349228678.143116","swan-ap2","172.27.74.205","999999"
"1349228679.183277","swan-ap2","172.27.74.208","999999"
"1349228691.509179","swan-ap2","172.27.74.205","999999"
"1349228704.287112","swan-ap2","172.27.74.205","999999"
"1349228727.762516","swan-ap2","172.27.74.205","999999"
"1349228728.790762","swan-ap2","172.27.74.207","999999"
"1349234626.691842","swan-ap2","173.194.79.99","999999"
"1349234627.755596","swan-ap2","173.194.79.93","999999"
"1349235782.037747","swan-ap2","69.171.234.21","999999"
"1349200617.045174","swan-ap3","8.8.8.8","999999"
"1349206976.772726","swan-ap3","172.27.74.224","999999"
"1349208053.734418","swan-ap3","172.24.98.40","999999"
"1349209288.739179","swan-ap3","74.125.129.136","999999"
"1349210879.717898","swan-ap3","8.8.8.8","999999"
"1349213919.847801","swan-ap3","74.125.129.190","999999"
"1349215440.808386","swan-ap3","172.24.98.38","999999"
"1349216381.342844","swan-ap3","172.27.74.203","999999"
"1349216460.958527","swan-ap3","172.27.74.229","999999"
"1349216787.882451","swan-ap3","172.27.74.228","999999"
"1349216889.864676","swan-ap3","172.24.98.42","999999"
"1349217601.81302","swan-ap3","173.223.232.136","999999"
"1349217630.416958","swan-ap3","172.27.74.201","999999"
"1349217642.598681","swan-ap3","172.27.74.201","999999"
"1349217755.950639","swan-ap3","69.171.228.70","999999"
"1349217757.118813","swan-ap3","172.27.74.210","999999"
"1349217769.876609","swan-ap3","172.24.98.50","999999"
"1349217782.118337","swan-ap3","172.27.74.201","999999"
"1349217794.324051","swan-ap3","172.27.74.201","999999"
"1349217817.687349","swan-ap3","172.27.74.201","999999"
"1349217829.837114","swan-ap3","69.171.229.16","999999"
"1349217842.058912","swan-ap3","172.27.74.201","999999"
"1349217854.252535","swan-ap3","172.27.74.201","999999"
"1349217913.000877","swan-ap3","8.8.8.8","999999"
"1349217914.049001","swan-ap3","173.223.232.104","999999"
"1349217915.133262","swan-ap3","172.27.74.201","999999"
"1349217939.81264","swan-ap3","172.24.98.42","999999"
"1349217940.876785","swan-ap3","172.24.98.49","999999"
"1349217941.888925","swan-ap3","172.24.98.50","999999"
"1349218022.816393","swan-ap3","172.27.74.201","999999"
"1349218035.238156","swan-ap3","172.27.74.201","999999"
"1349218047.419988","swan-ap3","172.27.74.201","999999"
"1349218082.092769","swan-ap3","172.27.74.201","999999"
"1349218116.757736","swan-ap3","172.27.74.201","999999"
"1349218117.797843","swan-ap3","172.27.74.204","999999"
"1349218118.862123","swan-ap3","172.27.74.209","999999"
"1349218119.874121","swan-ap3","172.27.74.210","999999"
"1349218132.059919","swan-ap3","172.27.74.201","999999"
"1349218147.346027","swan-ap3","172.27.74.201","999999"
"1349218183.17511","swan-ap3","172.27.74.201","999999"
"1349218210.790996","swan-ap3","172.27.74.229","999999"
"1349218571.946175","swan-ap3","172.27.74.203","999999"
"1349218675.74487","swan-ap3","172.24.98.53","999999"
"1349218698.520092","swan-ap3","69.171.224.32","999999"
"1349218716.066691","swan-ap3","172.27.74.205","999999"
"1349218861.891297","swan-ap3","74.125.129.190","999999"
"1349218907.729978","swan-ap3","74.125.129.136","999999"
"1349218981.792762","swan-ap3","172.24.98.43","999999"
"1349219254.764488","swan-ap3","8.8.8.8","999999"
"1349219593.965795","swan-ap3","172.27.74.204","999999"
"1349219752.276825","swan-ap3","172.24.98.37","999999"
"1349220932.015814","swan-ap3","8.8.8.8","999999"
"1349221326.937924","swan-ap3","74.125.129.93","999999"
"1349222001.064861","swan-ap3","172.24.98.40","999999"
"1349222556.110149","swan-ap3","74.125.129.190","999999"
"1349223053.966887","swan-ap3","173.223.232.162","999999"
"1349223550.919818","swan-ap3","69.171.237.16","999999"
"1349226002.802123","swan-ap3","172.27.74.222","999999"
"1349227375.702919","swan-ap3","172.27.74.205","999999"
"1349227387.904819","swan-ap3","172.27.74.205","999999"
"1349227400.366757","swan-ap3","172.27.74.205","999999"
"1349227412.712531","swan-ap3","172.27.74.205","999999"
"1349227436.624193","swan-ap3","172.27.74.205","999999"
"1349227448.906039","swan-ap3","172.27.74.205","999999"
"1349227461.099927","swan-ap3","172.27.74.205","999999"
"1349227473.281841","swan-ap3","172.27.74.205","999999"
"1349227485.507676","swan-ap3","172.27.74.205","999999"
"1349227497.765511","swan-ap3","172.27.74.205","999999"
"1349227509.939429","swan-ap3","172.27.74.205","999999"
"1349227522.221205","swan-ap3","172.27.74.205","999999"
"1349227534.511021","swan-ap3","172.27.74.205","999999"
"1349227546.744863","swan-ap3","172.27.74.205","999999"
"1349227558.906757","swan-ap3","8.8.8.8","999999"
"1349227559.954884","swan-ap3","173.223.232.146","999999"
"1349227560.967035","swan-ap3","69.171.229.16","999999"
"1349227561.983185","swan-ap3","74.125.129.190","999999"
"1349227563.047375","swan-ap3","172.27.74.205","999999"
"1349227575.545228","swan-ap3","172.27.74.205","999999"
"1349227581.986204","swan-ap3","172.24.98.54","999999"
"1349227593.747978","swan-ap3","172.27.74.205","999999"
"1349227605.925825","swan-ap3","172.27.74.205","999999"
"1349227627.061088","swan-ap3","172.27.74.205","999999"
"1349227639.0389","swan-ap3","8.8.8.8","999999"
"1349227640.223033","swan-ap3","172.27.74.205","999999"
"1349227652.412853","swan-ap3","172.27.74.205","999999"
"1349227664.542683","swan-ap3","172.27.74.205","999999"
"1349227676.840573","swan-ap3","172.27.74.205","999999"
"1349227688.830394","swan-ap3","8.8.8.8","999999"
"1349227689.930557","swan-ap3","74.125.129.136","999999"
"1349227690.994736","swan-ap3","172.27.74.205","999999"
"1349227703.708646","swan-ap3","8.8.8.8","999999"
"1349227717.791015","swan-ap3","69.171.234.37","999999"
"1349227718.882921","swan-ap3","172.27.74.204","999999"
"1349227733.917233","swan-ap3","172.27.74.205","999999"
"1349227734.94538","swan-ap3","172.27.74.207","999999"
"1349227735.957526","swan-ap3","172.27.74.208","999999"
"1349227753.244116","swan-ap3","172.27.74.205","999999"
"1349227762.513543","swan-ap3","172.24.98.37","999999"
"1349227774.431346","swan-ap3","172.27.74.205","999999"
"1349227786.757218","swan-ap3","172.27.74.205","999999"
"1349227810.304844","swan-ap3","172.27.74.205","999999"
"1349227822.266557","swan-ap3","8.8.8.8","999999"
"1349227823.450809","swan-ap3","172.27.74.205","999999"
"1349227824.671039","swan-ap3","172.27.74.225","999999"
"1349227836.66879","swan-ap3","172.27.74.205","999999"
"1349227851.867082","swan-ap3","172.27.74.205","999999"
"1349227867.553411","swan-ap3","172.27.74.205","999999"
"1349227888.544572","swan-ap3","8.8.8.8","999999"
"1349227889.644721","swan-ap3","74.125.129.91","999999"
"1349227890.708978","swan-ap3","172.27.74.205","999999"
"1349227907.735461","swan-ap3","8.8.8.8","999999"
"1349227908.91965","swan-ap3","172.27.74.205","999999"
"1349227909.959817","swan-ap3","172.27.74.208","999999"
"1349227924.141969","swan-ap3","74.125.129.106","999999"
"1349227925.174091","swan-ap3","69.171.229.16","999999"
"1349227926.190264","swan-ap3","74.125.129.136","999999"
"1349227927.254474","swan-ap3","172.27.74.205","999999"
"1349227928.282566","swan-ap3","172.27.74.207","999999"
"1349227929.790876","swan-ap3","172.24.98.55","999999"
"1349227947.645492","swan-ap3","172.27.74.205","999999"
"1349227970.857004","swan-ap3","172.27.74.205","999999"
"1349227994.480642","swan-ap3","172.27.74.205","999999"
"1349228011.779265","swan-ap3","172.27.74.205","999999"
"1349228029.081813","swan-ap3","172.27.74.205","999999"
"1349228052.473301","swan-ap3","172.27.74.205","999999"
"1349228064.787377","swan-ap3","172.27.74.205","999999"
"1349228077.001062","swan-ap3","172.27.74.205","999999"
"1349228089.462916","swan-ap3","172.27.74.205","999999"
"1349228118.855314","swan-ap3","172.27.74.205","999999"
"1349228132.045313","swan-ap3","172.27.74.205","999999"
"1349228144.311202","swan-ap3","172.27.74.205","999999"
"1349228156.497051","swan-ap3","172.27.74.205","999999"
"1349228168.674891","swan-ap3","172.27.74.205","999999"
"1349228180.944707","swan-ap3","172.27.74.205","999999"
"1349228193.258519","swan-ap3","172.27.74.205","999999"
"1349228205.420376","swan-ap3","172.27.74.205","999999"
"1349228218.226286","swan-ap3","172.27.74.205","999999"
"1349228230.460123","swan-ap3","172.27.74.205","999999"
"1349228242.826048","swan-ap3","172.27.74.205","999999"
"1349228255.015816","swan-ap3","172.27.74.205","999999"
"1349228267.193649","swan-ap3","172.27.74.205","999999"
"1349228279.363465","swan-ap3","172.27.74.205","999999"
"1349228291.529384","swan-ap3","172.27.74.205","999999"
"1349228292.573442","swan-ap3","172.27.74.207","999999"
"1349228304.807288","swan-ap3","172.27.74.205","999999"
"1349228317.03717","swan-ap3","172.27.74.205","999999"
"1349228329.263083","swan-ap3","172.27.74.205","999999"
"1349228341.568638","swan-ap3","172.27.74.205","999999"
"1349228353.790918","swan-ap3","172.27.74.205","999999"
"1349228366.056892","swan-ap3","172.27.74.205","999999"
"1349228378.458939","swan-ap3","172.27.74.205","999999"
"1349228391.012962","swan-ap3","172.27.74.205","999999"
"1349228391.834715","swan-ap3","172.27.74.208","783.979"
"1349228404.851162","swan-ap3","172.27.74.205","999999"
"1349228417.129195","swan-ap3","172.27.74.205","999999"
"1349228418.169301","swan-ap3","172.27.74.207","999999"
"1349228435.424035","swan-ap3","172.27.74.205","999999"
"1349228447.814185","swan-ap3","172.27.74.205","999999"
"1349228460.036008","swan-ap3","172.27.74.205","999999"
"1349228472.25403","swan-ap3","172.27.74.205","999999"
"1349228484.31589","swan-ap3","69.171.237.16","999999"
"1349228485.416117","swan-ap3","172.27.74.205","999999"
"1349228497.750124","swan-ap3","172.27.74.205","999999"
"1349228509.976025","swan-ap3","172.27.74.205","999999"
"1349228522.194015","swan-ap3","172.27.74.205","999999"
"1349228534.39192","swan-ap3","172.27.74.205","999999"
"1349228546.633879","swan-ap3","172.27.74.205","999999"
"1349228558.97592","swan-ap3","172.27.74.205","999999"
"1349228571.185852","swan-ap3","172.27.74.205","999999"
"1349228584.415943","swan-ap3","172.27.74.205","999999"
"1349228596.789967","swan-ap3","172.27.74.205","999999"
"1349228608.995982","swan-ap3","172.27.74.205","999999"
"1349228621.441904","swan-ap3","172.27.74.205","999999"
"1349228633.931871","swan-ap3","74.125.129.93","999999"
"1349228634.996041","swan-ap3","172.27.74.205","999999"
"1349228647.56607","swan-ap3","172.27.74.205","999999"
"1349228659.735976","swan-ap3","172.27.74.205","999999"
"1349228660.784162","swan-ap3","172.27.74.208","999999"
"1349228662.664469","swan-ap3","172.24.98.61","999999"
"1349228674.546346","swan-ap3","172.27.74.203","999999"
"1349228680.579329","swan-ap3","172.27.74.205","999999"
"1349228697.826113","swan-ap3","172.27.74.205","999999"
"1349228710.160447","swan-ap3","172.27.74.205","999999"
"1349228722.350029","swan-ap3","172.27.74.205","999999"
"1349228723.386203","swan-ap3","172.27.74.208","999999"
"1349229303.458628","swan-ap3","74.125.129.93","999999"
"1349231367.784116","swan-ap3","74.125.129.136","999999"
"1349234621.190697","swan-ap3","8.8.8.8","999999"
"1349234622.206868","swan-ap3","74.125.129.99","999999"
"1349234623.270999","swan-ap3","74.125.129.190","999999"
"1349198924.242444","swan-ap4","172.27.74.221","999999"
"1349199741.053861","swan-ap4","172.27.74.220","999999"
"1349202813.904689","swan-ap4","172.24.98.63","999999"
"1349203278.7705","swan-ap4","69.171.237.16","999999"
"1349205318.765536","swan-ap4","172.24.98.38","999999"
"1349207744.839031","swan-ap4","172.24.98.57","999999"
"1349208220.680553","swan-ap4","74.125.129.91","999999"
"1349208379.249256","swan-ap4","172.24.98.42","999999"
"1349209046.917662","swan-ap4","172.24.98.46","999999"
"1349209288.800804","swan-ap4","172.24.98.58","999999"
"1349209459.755291","swan-ap4","172.24.98.63","999999"
"1349210320.187742","swan-ap4","172.24.98.55","999999"
